"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1268858","Essi  Lahtinen and Hannu-Matti  J&#228;rvinen and Suvi  Melakoski-Vistbacka","","","","Targeting Program Visualizations","256--260","","5","program visualizations, programming education","10.1145/1269900.1268858","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268858","Essi  Lahtinen and Hannu-Matti  J&#228;rvinen and Suvi  Melakoski-Vistbacka","","","","Targeting Program Visualizations","256--260","","5","program visualizations, programming education","10.1145/1268784.1268858","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","1067546","John  Impagliazzo","","","","Computing Curricula Overview Project","347--347","","1","computer engineering, computer science, curriculum, information systems, information technology, software engineering","10.1145/1151954.1067546","SIGCSE Bull.","September 2005","37","3","","June","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1067546","John  Impagliazzo","","","","Computing Curricula Overview Project","347--347","","1","computer engineering, computer science, curriculum, information systems, information technology, software engineering","10.1145/1067445.1067546","","","","","","","2005","","Proceedings of the 10th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '05","","1-59593-024-8","Caparica, Portugal","ACM","New York, NY, USA"
"article","1631759","Samah S. Mansour and John  Reynolds","","","","Development of a Baccalaureate Major in Information Technology: Adding a Third Dimension to a Comprehensive Computing Program","108--114","","7","computer science, information systems student surveys, information technology, it model curriculum","10.1145/1631728.1631759","","","","","","","2009","","Proceedings of the 10th ACM Conference on SIG-information Technology Education","SIGITE '09","","978-1-60558-765-3","Fairfax, Virginia, USA","ACM","New York, NY, USA"
"article","1140216","John  Impagliazzo","","","","Computing Curricula 2005: And Guide","311--311","","1","computer engineering, computer science, curriculum, information systems, information technology, software engineering","10.1145/1140123.1140216","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1140216","John  Impagliazzo","","","","Computing Curricula 2005: And Guide","311--311","","1","computer engineering, computer science, curriculum, information systems, information technology, software engineering","10.1145/1140124.1140216","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","2899459","Ma&#237;ra  Marques and Sergio F. Ochoa and Mar&#237;a Cecilia  Bastarrica","","","","Software Engineering Education in Chile - Status Report","180--185","","6","chile, software engineering education","10.1145/2899415.2899459","","","","","","","2016","","Proceedings of the 2016 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '16","","978-1-4503-4231-5","Arequipa, Peru","ACM","New York, NY, USA"
"article","3126870","Eduardo R. Soares and Eduardo  Barr&#233;re","","","","An Approach for Automatic Segmentation of Scenes in Educational Videos Through the Use of Audio Transcription and Semantic Annotation","229--235","","7","automatic audio transcription, educational videos, method, semantic annotation, temporal video scene segmentation","10.1145/3126858.3126870","","","","","","","2017","","Proceedings of the 23rd Brazillian Symposium on Multimedia and the Web","WebMedia '17","","978-1-4503-5096-9","Gramado, RS, Brazil","ACM","New York, NY, USA"
"article","2642682","Urbano  Botrel Menegato and Leonardo  Souza Cimino and Saul Emanuel  Delabrida Silva and Fernando Augusto  Medeiros Silva and Joubert  Castro Lima and Ricardo Augusto Rabelo Oliveira","","","","Dynamic Clustering in WiFi Direct Technology","25--29","","5","WiFi direct, architecture, cluster","10.1145/2642668.2642682","","","","","","","2014","","Proceedings of the 12th ACM International Symposium on Mobility Management and Wireless Access","MobiWac '14","","978-1-4503-3026-8","Montreal, QC, Canada","ACM","New York, NY, USA"
"article","354878","Sylvia  Osborn and Ravi  Sandhu and Qamar  Munawer","","","","Configuring Role-based Access Control to Enforce Mandatory and Discretionary Access Control Policies","85--106","","22","discretionary access control, lattice-based access control, mandatory access control, role-based access control","10.1145/354876.354878","ACM Trans. Inf. Syst. Secur.","May 2000","3","2","","May","2000","1094-9224","","","","","","ACM","New York, NY, USA"
"article","1883049","Diane G. Schwartz and June  Abbas and Richard  Krause and Ronald  Moscati and Shravanti  Halpern","","","","Are Internet Searches a Reliable Source of Information for Answering Residents' Clinical Questions in the Emergency Room","391--394","","4","information retrieval, information seeking behavior, internet searching, resident education","10.1145/1882992.1883049","","","","","","","2010","","Proceedings of the 1st ACM International Health Informatics Symposium","IHI '10","","978-1-4503-0030-8","Arlington, Virginia, USA","ACM","New York, NY, USA"
"article","2513403","Shotaro  Omori and Ikuko Eguchi Yairi","","","","Collaborative Music Application for Visually Impaired People with Tangible Objects on Table","42:1--42:2","42","2","AR marker, collaborative, kinect, music application, visually impaired people","10.1145/2513383.2513403","","","","","","","2013","","Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '13","","978-1-4503-2405-2","Bellevue, Washington","ACM","New York, NY, USA"
"article","2659629","&#193;sr&#250;n  Matth&#237;asd&#243;ttir","","","","Online Students in 2014","424--429","","6","higher education, online education, online student attitudes, online teaching","10.1145/2659532.2659629","","","","","","","2014","","Proceedings of the 15th International Conference on Computer Systems and Technologies","CompSysTech '14","","978-1-4503-2753-4","Ruse, Bulgaria","ACM","New York, NY, USA"
"article","1368048","Rui  Lopes and Lu&#237;s  Carri&#231;o","","","","The Impact of Accessibility Assessment in Macro Scale Universal Usability Studies of the Web","5--14","","10","WIE, audience modelling, universal usability, web interaction environments","10.1145/1368044.1368048","","","","","","","2008","","Proceedings of the 2008 International Cross-disciplinary Conference on Web Accessibility (W4A)","W4A '08","","978-1-60558-153-8","Beijing, China","ACM","New York, NY, USA"
"article","2189860","Jody  Paul","","","","Living in a Computing World: A Step Towards Making Knowledge of Computing Accessible to Every Student","78--81","","4","CS principles, computer science education, pedagogy","10.1145/2189835.2189860","ACM Inroads","June 2012","3","2","","June","2012","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2460299","Nicolas  Balacheff and Kristine  Lund","","","","Multidisciplinarity vs. Multivocality, the Case of Learning Analytics","5--13","","9","educational data mining, learning analytics, multidiscipinarity, multivocality, technology enhanced learning","10.1145/2460296.2460299","","","","","","","2013","","Proceedings of the Third International Conference on Learning Analytics and Knowledge","LAK '13","","978-1-4503-1785-6","Leuven, Belgium","ACM","New York, NY, USA"
"article","17477","D Linda Garcia and Fred W Weingarten","","","","Information Technology and Education: Public Policy and America's Future","80--87","","8","","10.1145/17468.17477","","","","","","","","","Topics in Computer Education: National Educational Computer Policy Alternatives","","","0-89791-188-1","","ACM","New York, NY, USA"
"article","2809861","Hugo  Nicolau and Kyle  Montague and Tiago  Guerreiro and Andr&#233;  Rodrigues and Vicki L. Hanson","","","","Typing Performance of Blind Users: An Analysis of Touch Behaviors, Learning Effect, and In-Situ Usage","273--280","","8","behavior, blind, input, novice, performance, text-entry, touch","10.1145/2700648.2809861","","","","","","","2015","","Proceedings of the 17th International ACM SIGACCESS Conference on Computers &#38; Accessibility","ASSETS '15","","978-1-4503-3400-6","Lisbon, Portugal","ACM","New York, NY, USA"
"article","1709457","Stephen  Cooper and Christine  Nickell and Victor  Piotrowski and Brenda  Oldfield and Ali  Abdallah and Matt  Bishop and Bill  Caelli and Melissa  Dark and E. K. Hawthorne and Lance  Hoffman and Lance C. P&#233;rez and Charles  Pfleeger and Richard  Raines and Corey  Schou and Joel  Brynielsson","","","","An Exploration of the Current State of Information Assurance Education","109--125","","17","IA, education, guidelines, information assurance, standards","10.1145/1709424.1709457","SIGCSE Bull.","December 2009","41","4","","January","2010","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1868370","Truls A. Bj&#248;rklund and Michaela  G&#246;tz and Johannes  Gehrke","","","","Search in Social Networks with Access Control","4:1--4:6","4","6","access control, search, social networks","10.1145/1868366.1868370","","","","","","","2010","","Proceedings of the 2Nd International Workshop on Keyword Search on Structured Data","KEYS '10","","978-1-4503-0187-9","Indianapolis, Indiana","ACM","New York, NY, USA"
"article","1963358","Jay  Chen and David  Hutchful and William  Thies and Lakshminarayanan  Subramanian","","","","Analyzing and Accelerating Web Access in a School in Peri-urban India","443--452","","10","browser extension, connectivity, web acceleration","10.1145/1963192.1963358","","","","","","","2011","","Proceedings of the 20th International Conference Companion on World Wide Web","WWW '11","","978-1-4503-0637-9","Hyderabad, India","ACM","New York, NY, USA"
"article","1509086","Isao  Kotera and Ryusuke  Egawa and Hiroyuki  Takizawa and Hiroaki  Kobayashi","","","","Modeling of Cache Access Behavior Based on Zipf's Law","9--15","","7","Zipf's law, cache memory, cache partitioning","10.1145/1509084.1509086","","","","","","","2008","","Proceedings of the 9th Workshop on MEmory Performance: DEaling with Applications, Systems and Architecture","MEDEA '08","","978-1-60558-243-6","Toronto, Canada","ACM","New York, NY, USA"
"article","1867684","Susan  Uzubell and Sam  Liles and Keyuan  Jiang","","","","An Analysis of the Common Body of Knowledge of Software Assurance","125--130","","6","education, quality, security, software assurance, training","10.1145/1867651.1867684","","","","","","","2010","","Proceedings of the 2010 ACM Conference on Information Technology Education","SIGITE '10","","978-1-4503-0343-9","Midland, Michigan, USA","ACM","New York, NY, USA"
"article","1414607","James  Walden","","","","Integrating Web Application Security into the IT Curriculum","187--192","","6","web application security, web security education","10.1145/1414558.1414607","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
