"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1352142","Irene  Polycarpou and Ana  Pasztor and Malek  Adjouadi","","","","A Conceptual Approach to Teaching Induction for Computer Science","9--13","","5","computer science education, induction principle, inductive sets, logic for computer science, proofs by induction, undergraduate computer science curricula","10.1145/1352322.1352142","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352142","Irene  Polycarpou and Ana  Pasztor and Malek  Adjouadi","","","","A Conceptual Approach to Teaching Induction for Computer Science","9--13","","5","computer science education, induction principle, inductive sets, logic for computer science, proofs by induction, undergraduate computer science curricula","10.1145/1352135.1352142","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1502576","Theodoros N. Arvanitis and Argeroula  Petrou and James F. Knight and Stavros  Savas and Sofoklis  Sotiriou and Michael  Gargalakos and Elpida  Gialouri","","","","Human Factors and Qualitative Pedagogical Evaluation of a Mobile Augmented Reality System for Science Education Used by Learners with Physical Disabilities","243--250","","8","Augmented reality, Human factors, Science education","10.1007/s00779-007-0187-7","Personal Ubiquitous Comput.","March     2009","13","3","","March","2009","1617-4909","","","","","","Springer-Verlag","London, UK, UK"
"article","2670784","Ioannis  Ioannou and Charoula  Angeli","","","","Examining the Effects of an Instructional Intervention on Destabilizing Learners' Misconceptions About the Central Processing Unit","93--99","","7","computer science misconceptions, computer science teaching, secondary education, technological pedagogical content knowledge, technology mapping","10.1145/2670757.2670784","","","","","","","2014","","Proceedings of the 9th Workshop in Primary and Secondary Computing Education","WiPSCE '14","","978-1-4503-3250-7","Berlin, Germany","ACM","New York, NY, USA"
"article","2675737","Ashraf  Saad and James  Liljenquist","","","","A Multi-Robot Testbed for Robotics Programming Education and Research","60:1--60:4","60","4","Computer Science Education, Computer Science Research, Multi Robot Testbed, Robotics programming","10.1145/2638404.2675737","","","","","","","2014","","Proceedings of the 2014 ACM Southeast Regional Conference","ACM SE '14","","978-1-4503-2923-1","Kennesaw, Georgia","ACM","New York, NY, USA"
"article","2445298","Barry  Lawson and Doug  Szajda and Lewis  Barnett","","","","Introducing Computer Science in an Integrated Science Course","341--346","","6","CS1, integrated science","10.1145/2445196.2445298","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2325375","Noa  Ragonis","","","","Integrating the Teaching of Algorithmic Patterns into Computer Science Teacher Preparation Programs","339--344","","6","abstraction, algorithmic patterns, computer science education, computer science teacher preparation, k-12 instruction, methods of teaching computer science course, recursion.","10.1145/2325296.2325375","","","","","","","2012","","Proceedings of the 17th ACM Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '12","","978-1-4503-1246-2","Haifa, Israel","ACM","New York, NY, USA"
"article","2325377","Debra S. Goldberg and Dirk  Grunwald and Clayton  Lewis and Jessica A. Feld and Sarah  Hug","","","","Engaging Computer Science in Traditional Education: The ECSITE Project","351--356","","6","computational thinking, interdisciplinary curriculum, k-12 instruction","10.1145/2325296.2325377","","","","","","","2012","","Proceedings of the 17th ACM Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '12","","978-1-4503-1246-2","Haifa, Israel","ACM","New York, NY, USA"
"article","1953314","Sarah Monisha Pulimood and Donna  Shaw and Emilie  Lounsberry","","","","Gumshoe: A Model for Undergraduate Computational Journalism Education","529--534","","6","computational thinking, computer aided reporting (CAR), computer science education, database systems, interdisciplinary collaboration, journalism education","10.1145/1953163.1953314","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","1953167","James  Caristi and Valerie  Barr and Joe  Sloan and Eric  Stahlberg","","","","Starting a Computational Science Program","3--4","","2","computational science, computational thinking, programs: major, minor, graduate studies","10.1145/1953163.1953167","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","2481457","Nadine  Bergner and Jan  Holz and Ulrik  Schroeder","","","","InfoSphere: An Extracurricular Learning Environment for Computer Science","22--29","","8","CS teachers, computer science workshops, didactical concept, extracurricular learning environment, school students, students in teacher training","10.1145/2481449.2481457","","","","","","","2012","","Proceedings of the 7th Workshop in Primary and Secondary Computing Education","WiPSCE '12","","978-1-4503-1787-0","Hamburg, Germany","ACM","New York, NY, USA"
"article","1345417","Avi  Cohen and Bruria  Haberman","","","","Computer Science: A Language of Technology","65--69","","5","computer science education, contemporary computer science, language of technology, scientific paradigm","10.1145/1345375.1345417","SIGCSE Bull.","December 2007","39","4","","December","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1852604","John E. Howland","","","","Software Freedom, Open Software and the Undergraduate Computer Science Curriculum","293--301","","9","GNU software, computer science curriculum, computer science education, open software, open sources, software freedom","","J. Comput. Sci. Coll.","March 2000","15","3","","March","2000","1937-4771","","","","","","Consortium for Computing Sciences in Colleges","USA"
"article","2818320","Andreas  M&#252;hling and Alexander  Ruf and Peter  Hubwieser","","","","Design and First Results of a Psychometric Test for Measuring Basic Programming Abilities","2--10","","9","Algorithmic control structures, assessment, computer science education, computing concepts, latent-trait, novice programmer, program flow, psychometric test","10.1145/2818314.2818320","","","","","","","2015","","Proceedings of the Workshop in Primary and Secondary Computing Education","WiPSCE '15","","978-1-4503-3753-3","London, United Kingdom","ACM","New York, NY, USA"
"article","2445413","Rita Manco Powell and Christian  Murphy and Adam  Cannon and Joshua  Gordon and Arthi  Ramachandran","","","","Evaluation of the Emerging Scholars Program at Columbia University (Abstract Only)","731--731","","1","computer science education, emerging scholars program, peer led team learning, recruiting, women in computer science","10.1145/2445196.2445413","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2325369","Julie  Krause and Irene  Polycarpou and Cyndi  Rader","","","","Formal Learning Groups in an Introductory CS Course: A Qualitative Exploration","315--320","","6","collaborative learning, computer science education, formal learning groups, gender, introduction to computer science","10.1145/2325296.2325369","","","","","","","2012","","Proceedings of the 17th ACM Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '12","","978-1-4503-1246-2","Haifa, Israel","ACM","New York, NY, USA"
"article","2445286","Khuloud  Ahmad and Paul  Gestwicki","","","","Studio-based Learning and App Inventor for Android in an Introductory CS Course for Non-majors","287--292","","6","AIA, MSLQ, computer science education, introductory computer science, mind map, studio-based learning","10.1145/2445196.2445286","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2538871","Annemieke  Craig and Catherine  Lang and Michail N. Giannakos and Carsten  Kleiner and Judith  Gal-Ezer","","","","Looking Outside: What Can Be Learnt from Computing Education Around the World?","371--372","","2","international computer education","10.1145/2538862.2538871","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2532769","Bern  Martens and Tom  Hofkens","","","","Positioning Computer Science in Flemish K-12 Education: A Reflection","35--36","","2","K-12, STEM education, computer science education, curriculum, digital fluency, educational policy","10.1145/2532748.2532769","","","","","","","2013","","Proceedings of the 8th Workshop in Primary and Secondary Computing Education","WiPSE '13","","978-1-4503-2455-7","Aarhus, Denmark","ACM","New York, NY, USA"
"article","2335854","Patricia  Jacobs","","","","Computing MATTERS: Building Pathways to Cyberinfrastructure","56:1--56:4","56","4","computational science, engineering, high school, interactive, internships, mathematics, middle school, modeling, science, technology, undergraduate","10.1145/2335755.2335854","","","","","","","2012","","Proceedings of the 1st Conference of the Extreme Science and Engineering Discovery Environment: Bridging from the eXtreme to the Campus and Beyond","XSEDE '12","","978-1-4503-1602-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2463825","Sara  Fernandes and Antonio  Cerone and Luis Soares Barbosa","","","","Exploiting the FLOSS Paradigm in Collaborative e-Learning: Application to e-Government","475--476","","2","FLOSS, e-government, e-learning, education, training","10.1145/2463728.2463825","","","","","","","2012","","Proceedings of the 6th International Conference on Theory and Practice of Electronic Governance","ICEGOV '12","","978-1-4503-1200-4","Albany, New York, USA","ACM","New York, NY, USA"
"article","1791173","Lillian (Boots) Cassel and Sowmya  Moturi","","","","CSTA Source: A Web Repository of K-12 Computer Science Teaching and Learning Materials: Poster Session","227--229","","3","computing education, digital library","","J. Comput. Sci. Coll.","June 2010","25","6","","June","2010","1937-4771","","","","","","Consortium for Computing Sciences in Colleges","USA"
